locusName	arabi-defline
e_gw1.6.374.1	Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase
e_gw1.6.488.1	SET domain protein 20
e_gw1.6.188.1	fatty acid desaturase 6
e_gw1.6.272.1	Protein kinase superfamily protein
e_gw1.6.9.1	RING/FYVE/PHD zinc finger superfamily protein
e_gw1.6.456.1	nitrogen fixation S (NIFS)-like 1
e_gw1.6.239.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.6.38.1	Plasma-membrane choline transporter family protein
e_gw1.6.205.1	Mitochondrial substrate carrier family protein
e_gw1.6.62.1	ABC-2 and Plant PDR ABC-type transporter family protein
e_gw1.6.301.1	TatD related DNase
e_gw1.6.131.1	alternative  NAD(P)H dehydrogenase 1
e_gw1.6.140.1	pyruvate dehydrogenase kinase
e_gw1.6.503.1	NAD(P)-binding Rossmann-fold superfamily protein
e_gw1.6.206.1	Outer arm dynein light chain 1 protein
e_gw1.6.520.1	SNF7 family protein
e_gw1.6.68.1	FtsH extracellular protease family
e_gw1.6.79.1	alpha/beta-Hydrolases superfamily protein
e_gw1.6.273.1	Formyl transferase
e_gw1.6.313.1	golgi snare 12
e_gw1.6.298.1	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
e_gw1.6.470.1	Peptide chain release factor 1
e_gw1.7.483.1	GTP-binding protein 1
e_gw1.7.56.1	minichromosome maintenance (MCM2/3/5) family protein
e_gw1.7.293.1	RNA-binding (RRM/RBD/RNP motifs) family protein
e_gw1.7.423.1	photosynthetic electron transfer C
e_gw1.7.20.1	phosphoenolpyruvate carboxylase 4
e_gw1.7.472.1	Phospholipid/glycerol acyltransferase family protein
e_gw1.7.180.1	Class II aaRS and biotin synthetases superfamily protein
e_gw1.7.380.1	
e_gw1.7.351.1	ABC-2 type transporter family protein
e_gw1.7.387.1	FK506 BINDING PROTEIN 53
e_gw1.7.133.1	catalase 1
e_gw1.7.394.1	cofactor assembly, complex C (B6F)
e_gw1.7.497.1	Small nuclear ribonucleoprotein family protein
e_gw1.7.231.1	Sucrose-6F-phosphate phosphohydrolase family protein
e_gw1.7.491.1	
e_gw1.7.373.1	RING/U-box superfamily protein
e_gw1.7.219.1	solanesyl diphosphate synthase 1
e_gw1.7.256.1	phosphate transporter 3;1
e_gw1.7.348.1	Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2
e_gw1.7.235.1	Aldolase-type TIM barrel family protein
e_gw1.7.464.1	mraW methylase family protein
e_gw1.7.325.1	Protein phosphatase 2C family protein
e_gw1.7.249.1	alpha/beta-Hydrolases superfamily protein
e_gw1.7.267.1	PRP38 family protein
e_gw1.7.115.1	anaphase promoting complex 6
e_gw1.7.108.1	transducin family protein / WD-40 repeat family protein
e_gw1.7.32.1	DNA topoisomerase 1 beta
e_gw1.7.245.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.7.122.1	sulfite oxidase
e_gw1.7.340.1	ATPase, F0 complex, subunit B/B\', bacterial/chloroplast
e_gw1.7.379.1	splicing factor-related
e_gw1.7.203.1	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
e_gw1.7.242.1	FAD-dependent oxidoreductase family protein
e_gw1.7.413.1	RNA helicase family protein
e_gw1.7.153.1	serine carboxypeptidase-like 22
e_gw1.7.211.1	63 kDa inner membrane family protein
e_gw1.7.142.1	membrane protein, putative
e_gw1.7.246.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.7.215.1	GTP-binding family protein
e_gw1.7.147.1	Endoribonuclease/protein kinase IRE1-like
e_gw1.7.261.1	alpha/beta-Hydrolases superfamily protein
e_gw1.7.158.1	violaxanthin de-epoxidase-related
e_gw1.7.87.1	Class II aminoacyl-tRNA and biotin synthetases superfamily protein
e_gw1.7.169.1	Zn-dependent exopeptidases superfamily protein
gw1.6.63.1	Cysteinyl-tRNA synthetase, class Ia family protein
e_gw1.7.258.1	FtsJ-like methyltransferase family protein
e_gw1.8.288.1	Nucleic acid-binding proteins superfamily
e_gw1.8.466.1	Cytochrome c oxidase biogenesis protein Cmc1-like
e_gw1.8.4.1	limit dextrinase
e_gw1.8.3.1	HEAT repeat ;WD domain, G-beta repeat protein protein
e_gw1.8.284.1	alpha-soluble NSF attachment protein 2
e_gw1.8.383.1	Regulator of chromosome condensation (RCC1) family protein
e_gw1.8.91.1	Major facilitator superfamily protein
e_gw1.8.343.1	Ribosomal protein L6 family protein
e_gw1.8.422.1	Thioredoxin superfamily protein
e_gw1.8.258.1	SUMO-activating enzyme 1A
e_gw1.8.97.1	Transmembrane amino acid transporter family protein
e_gw1.8.311.1	Protein of unknown function (DUF1295)
e_gw1.8.269.1	Thymidine kinase
e_gw1.8.96.1	LSD1-like 3
e_gw1.8.189.1	high chlorophyll fluorescent 109
e_gw1.8.175.1	BTB-POZ and MATH domain 2
e_gw1.8.86.1	Protein kinase superfamily protein
e_gw1.8.246.1	
e_gw1.8.161.1	debranching enzyme 1
e_gw1.8.125.1	FAD/NAD(P)-binding oxidoreductase family protein
e_gw1.8.451.1	U-box domain-containing protein kinase family protein
e_gw1.8.357.1	Protein of unknown function, DUF647
e_gw1.8.407.1	
e_gw1.8.319.1	autophagy 2
e_gw1.8.52.1	carbon-nitrogen hydrolase family protein
e_gw1.8.402.1	Integrase-type DNA-binding superfamily protein
e_gw1.8.443.1	Uncharacterised protein family (UPF0041)
e_gw1.8.216.1	sterol 1
e_gw1.8.203.1	pyruvate dehydrogenase complex E1 alpha subunit
e_gw1.8.266.1	Phosphoenolpyruvate carboxylase family protein
e_gw1.8.107.1	histone deacetylase 1
e_gw1.8.408.1	zinc finger (CCCH-type) family protein
e_gw1.8.36.1	
e_gw1.8.275.1	PB1 domain-containing protein tyrosine kinase
e_gw1.8.404.1	Integrase-type DNA-binding superfamily protein
e_gw1.8.293.1	Glycosyl hydrolase superfamily protein
e_gw1.8.101.1	target of rapamycin
e_gw1.8.396.1	structural molecules
e_gw1.8.344.1	
e_gw1.8.243.1	Cysteine proteinases superfamily protein
e_gw1.8.409.1	SNARE-like superfamily protein
e_gw1.8.371.1	
e_gw1.8.415.1	Zinc finger C-x8-C-x5-C-x3-H type family protein
e_gw1.8.417.1	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
e_gw1.8.452.1	U-box domain-containing protein kinase family protein
gw1.4.147.1	FAD/NAD(P)-binding oxidoreductase family protein
e_gw1.8.248.1	Sodium Bile acid symporter family
e_gw1.8.433.1	tubby-like protein 9
e_gw1.8.184.1	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
e_gw1.8.390.1	
e_gw1.8.456.1	
e_gw1.8.237.1	homogentisate prenyltransferase
e_gw1.8.299.1	chlorophyll A/B binding protein 1
e_gw1.8.219.1	NAD(P)-binding Rossmann-fold superfamily protein
e_gw1.8.268.1	
e_gw1.8.302.1	succinate dehydrogenase 2-2
e_gw1.8.127.1	ubiquitin-protein ligase 7
e_gw1.8.389.1	
e_gw1.8.331.1	Phosphoglycerate mutase family protein
e_gw1.8.423.1	Transcriptional coactivator/pterin dehydratase
e_gw1.9.431.1	transducin family protein / WD-40 repeat family protein
e_gw1.9.189.1	esterase/lipase/thioesterase family protein
e_gw1.9.184.1	
e_gw1.9.237.1	DNA replication helicase, putative
e_gw1.9.69.1	TBP-associated factor 5
gw1.4.149.1	
e_gw1.9.293.1	RNA-binding S4 domain-containing protein
e_gw1.9.125.1	Transmembrane amino acid transporter family protein
e_gw1.9.271.1	alpha/beta-Hydrolases superfamily protein
e_gw1.9.130.1	Major facilitator superfamily protein
e_gw1.9.326.1	
e_gw1.9.343.1	cyclophilin 5
e_gw1.9.442.1	HVA22-like protein K
e_gw1.9.175.1	zinc transporter of Arabidopsis thaliana
e_gw1.9.89.1	ABC2 homolog 9
e_gw1.9.160.1	alpha-galactosidase 1
e_gw1.9.382.1	
e_gw1.9.227.1	D111/G-patch domain-containing protein
e_gw1.9.170.1	amidase 1
e_gw1.9.351.1	
e_gw1.9.132.1	Transducin/WD40 repeat-like superfamily protein
e_gw1.9.373.1	K-box region and MADS-box transcription factor family protein
e_gw1.9.299.1	Serine carboxypeptidase S28 family protein
e_gw1.9.151.1	Melibiase family protein
e_gw1.9.79.1	Major facilitator superfamily protein
e_gw1.9.393.1	ribosomal protein S11
e_gw1.9.426.1	PDI-like 1-1
e_gw1.9.139.1	Glycosyl hydrolase family 47 protein
e_gw1.9.403.1	
e_gw1.9.196.1	DNAJ heat shock N-terminal domain-containing protein
e_gw1.9.366.1	
e_gw1.9.302.1	plasma membrane intrinsic protein 2;4
e_gw1.9.415.1	CSL zinc finger domain-containing protein
e_gw1.9.320.1	NAD(P)-binding Rossmann-fold superfamily protein
e_gw1.9.44.1	FTSH protease 11
e_gw1.9.59.1	ABC-2 type transporter family protein
e_gw1.9.362.1	RNA polymerase transcriptional regulation mediator-related
e_gw1.9.23.1	Glycosyl hydrolase family 38 protein
e_gw1.9.152.1	stress-inducible protein, putative
e_gw1.9.257.1	decapping 2
e_gw1.9.386.1	ATP binding microtubule motor family protein
gw1.9.70.1	homolog of yeast ADA2 2B
e_gw1.9.325.1	signal recognition particle binding
e_gw1.9.56.1	DEA(D/H)-box RNA helicase family protein
e_gw1.9.267.1	putative protein kinase 1
e_gw1.9.200.1	ubiquitin-protein ligase 1
e_gw1.9.419.1	DNA topoisomerase, type IA, core
e_gw1.9.440.1	resistance to phytophthora 1
e_gw1.9.236.1	signal peptide peptidase
e_gw1.9.199.1	
e_gw1.9.353.1	
e_gw1.9.340.1	
e_gw1.9.8.1	zinc knuckle (CCHC-type) family protein
e_gw1.9.63.1	DNA LIGASE 6
e_gw1.10.366.1	Pseudouridine synthase family protein
e_gw1.10.46.1	Sec1/munc18-like (SM) proteins superfamily
e_gw1.10.367.1	Zinc finger protein 622
e_gw1.10.438.1	Thioredoxin superfamily protein
e_gw1.10.216.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.10.485.1	cytochrome C oxidase 6B
e_gw1.10.200.1	transferases;nucleotidyltransferases
e_gw1.10.419.1	associated molecule with the SH3 domain of STAM 1
e_gw1.10.126.1	
e_gw1.10.32.1	Deoxyxylulose-5-phosphate synthase
e_gw1.10.88.1	phosphate transporter 1;6
e_gw1.10.410.1	Protein of unknown function (DUF962)
e_gw1.10.325.1	histone deacetylase 2
e_gw1.10.474.1	Tetratricopeptide repeat (TPR)-like superfamily protein
e_gw1.10.348.1	NFU domain protein 4
e_gw1.10.445.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.10.352.1	
e_gw1.10.341.1	Nucleotide/sugar transporter family protein
e_gw1.10.323.1	Protein kinase superfamily protein
e_gw1.10.386.1	chloroplast sulfur E
e_gw1.10.468.1	Biotin/lipoate A/B protein ligase family
e_gw1.10.288.1	
e_gw1.10.297.1	hydrolase family protein / HAD-superfamily protein
e_gw1.10.145.1	
e_gw1.10.313.1	catalytics;transferases;[acyl-carrier-protein] S-malonyltransferases;binding
e_gw1.10.24.1	chloride channel D
e_gw1.10.308.1	
e_gw1.10.2.1	DNA binding;nucleotide binding;nucleic acid binding;DNA-directed DNA polymerases;DNA-directed DNA polymerases
e_gw1.10.11.1	H(+)-ATPase 1
e_gw1.10.55.1	ABC transporter family protein
e_gw1.10.247.1	
e_gw1.10.481.1	chloroplast-localized ISCA-like protein
e_gw1.10.385.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.10.331.1	Survival protein SurE-like phosphatase/nucleotidase
e_gw1.10.257.1	Major facilitator superfamily protein
e_gw1.10.179.1	Presenilin-1
e_gw1.10.450.1	Ankyrin repeat family protein
e_gw1.10.309.1	Transducin/WD40 repeat-like superfamily protein
e_gw1.10.111.1	SNF1 kinase homolog 10
e_gw1.10.144.1	phenylalanyl-tRNA synthetase, putative / phenylalanine--tRNA ligase, putative
e_gw1.10.414.1	Protein kinase superfamily protein
e_gw1.10.56.1	Protein kinase superfamily protein
e_gw1.10.12.1	H(+)-ATPase 1
e_gw1.10.302.1	alpha/beta-Hydrolases superfamily protein
e_gw1.10.118.1	
e_gw1.10.115.1	DNA photolyase family protein
e_gw1.10.174.1	Lycopene beta/epsilon cyclase protein
e_gw1.10.206.1	
e_gw1.10.10.1	DNA binding;ATP binding;nucleic acid binding;binding;helicases;ATP binding;DNA binding;helicases
e_gw1.11.152.1	Phosphoribosyltransferase family protein
e_gw1.11.412.1	Ribosomal protein L34e superfamily protein
e_gw1.11.106.1	serine carboxypeptidase-like 20
gw1.5.118.1	DEA(D/H)-box RNA helicase family protein
e_gw1.11.69.1	Guanylate-binding family protein
e_gw1.11.92.1	
e_gw1.11.23.1	transducin family protein / WD-40 repeat family protein
e_gw1.11.185.1	manganese tracking factor for mitochondrial SOD2
e_gw1.11.421.1	
e_gw1.11.294.1	
e_gw1.11.269.1	NAD(P)-linked oxidoreductase superfamily protein
e_gw1.11.13.1	haloacid dehalogenase-like hydrolase family protein
gw1.5.119.1	
e_gw1.11.199.1	
e_gw1.11.336.1	Nucleolar GTP-binding protein
e_gw1.11.277.1	histone H2A 13
e_gw1.11.233.1	nucleolar essential protein-related
e_gw1.11.33.1	ARM repeat superfamily protein
e_gw1.11.137.1	Nucleotide-sugar transporter family protein
e_gw1.11.108.1	phosphoglycerate kinase 1
e_gw1.11.414.1	histone H4
e_gw1.11.365.1	Protein kinase superfamily protein
e_gw1.11.276.1	Polymerase/histidinol phosphatase-like
e_gw1.11.168.1	Ypt/Rab-GAP domain of gyp1p superfamily protein
e_gw1.11.87.1	Major facilitator superfamily protein
e_gw1.11.21.1	methionine--tRNA ligase, putative / methionyl-tRNA synthetase, putative / MetRS, putative
e_gw1.11.110.1	DegP protease 1
e_gw1.11.186.1	Leucine-rich repeat (LRR) family protein
e_gw1.11.230.1	
e_gw1.11.165.1	Protein kinase superfamily protein
e_gw1.11.352.1	long-chain base1
e_gw1.11.123.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.11.192.1	SET domain-containing protein
e_gw1.11.354.1	
e_gw1.11.384.1	ubiquitin-specific protease 24
e_gw1.11.94.1	zinc finger protein-related
e_gw1.11.238.1	U2 small nuclear ribonucleoprotein A
e_gw1.11.304.1	phototropin 2
e_gw1.11.312.1	histone H4
e_gw1.11.204.1	5\'-3\' exonuclease family protein
e_gw1.11.54.1	Plasma-membrane choline transporter family protein
e_gw1.11.219.1	aluminum sensitive 3
e_gw1.11.242.1	
e_gw1.11.205.1	NYC1-like
e_gw1.11.405.1	Histone superfamily protein
e_gw1.11.246.1	Alpha-helical ferredoxin
e_gw1.11.166.1	6-phosphogluconate dehydrogenase family protein
e_gw1.12.59.1	
e_gw1.12.254.1	Coproporphyrinogen III oxidase
e_gw1.12.421.1	
gw1.10.65.1	cryptochrome 2
e_gw1.12.218.1	formyltransferase, putative
e_gw1.12.384.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.12.206.1	Melibiase family protein
e_gw1.12.401.1	
e_gw1.12.193.1	alpha-amylase-like 3
e_gw1.12.151.1	Prenyltransferase family protein
e_gw1.12.162.1	Protein of unknown function (DUF819)
e_gw1.12.294.1	
e_gw1.12.106.1	xyloglucanase 113
e_gw1.12.52.1	Pentatricopeptide repeat (PPR) superfamily protein
e_gw1.12.269.1	binding to TOMV RNA 1L (long form)
e_gw1.12.284.1	Pentatricopeptide repeat (PPR) superfamily protein
e_gw1.12.360.1	RAB GTPase homolog A2B
e_gw1.12.74.1	phosphoadenosine phosphosulfate (PAPS) reductase family protein
e_gw1.12.113.1	transducin family protein / WD-40 repeat family protein
e_gw1.12.368.1	cytochrome c oxidase assembly protein CtaG / Cox11 family
e_gw1.12.427.1	
e_gw1.12.4.1	Protein kinase family protein with ARM repeat domain
e_gw1.12.250.1	pfkB-like carbohydrate kinase family protein
e_gw1.12.245.1	Nucleotidyltransferase family protein
e_gw1.12.399.1	myo-inositol oxygenase 1
e_gw1.12.302.1	myo-inositol monophosphatase like 2
e_gw1.12.170.1	Mitochondrial substrate carrier family protein
e_gw1.12.395.1	Outer arm dynein light chain 1 protein
e_gw1.12.261.1	alpha/beta-Hydrolases superfamily protein
e_gw1.12.103.1	calnexin 1
e_gw1.12.447.1	RNA-binding (RRM/RBD/RNP motifs) family protein
e_gw1.12.367.1	
e_gw1.12.422.1	glucose-6-phosphate acetyltransferase 1
e_gw1.12.334.1	non-intrinsic ABC protein 12
e_gw1.12.268.1	ARM repeat superfamily protein
e_gw1.12.382.1	PSF2
e_gw1.12.453.1	BTB/POZ domain-containing protein
e_gw1.12.43.1	CwfJ-like family protein / zinc finger (CCCH-type) family protein
e_gw1.12.425.1	HPT phosphotransmitter 4
e_gw1.12.266.1	indigoidine synthase A family protein
e_gw1.12.429.1	Histone superfamily protein
e_gw1.12.366.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.12.78.1	SIT4 phosphatase-associated family protein
e_gw1.12.21.1	MUTS-like protein 4
e_gw1.12.336.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.12.442.1	RNA polymerases M/15 Kd subunit
e_gw1.12.433.1	Single hybrid motif superfamily protein
gw1.8.61.1	CBS domain-containing protein with a domain of unknown function (DUF21)
e_gw1.12.139.1	vacuolar ATP synthase subunit H family protein
e_gw1.12.398.1	Polynucleotide adenylyltransferase family protein
e_gw1.12.450.1	ribosomal protein L9
e_gw1.13.128.1	
e_gw1.13.168.1	
e_gw1.13.74.1	catalytics
e_gw1.13.223.1	
e_gw1.13.338.1	S-adenosylmethionine carrier 2
e_gw1.13.345.1	Mov34/MPN/PAD-1 family protein
e_gw1.13.63.1	GTP-binding protein, HflX
e_gw1.13.181.1	
e_gw1.13.253.1	mitogen-activated protein kinase phosphatase 1
e_gw1.13.90.1	isocitrate lyase
e_gw1.13.3.1	transducin family protein / WD-40 repeat family protein
e_gw1.13.173.1	Phosphotyrosine protein phosphatases superfamily protein
e_gw1.13.357.1	cell division cycle protein 48-related / CDC48-related
e_gw1.13.373.1	Small nuclear ribonucleoprotein family protein
e_gw1.13.206.1	shikimate kinase 1
e_gw1.13.54.1	dehydroquinate dehydratase, putative / shikimate dehydrogenase, putative
e_gw1.13.285.1	Small nuclear ribonucleoprotein family protein
e_gw1.13.102.1	EXS (ERD1/XPR1/SYG1) family protein
e_gw1.13.198.1	tetratricopeptide repeat (TPR)-containing protein
e_gw1.13.46.1	amino acid transporter 1
e_gw1.13.269.1	Plant protein 1589 of unknown function
e_gw1.13.296.1	Rhodanese/Cell cycle control phosphatase superfamily protein
e_gw1.13.169.1	Mitochondrial substrate carrier family protein
e_gw1.13.279.1	Ribosomal protein L34
e_gw1.13.176.1	beta-ketoacyl reductase 1
e_gw1.13.99.1	kinesin 4
e_gw1.13.140.1	8-oxoguanine-DNA glycosylase 1
e_gw1.13.107.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.13.190.1	adenylate kinase 1
e_gw1.13.289.1	
e_gw1.13.288.1	poly(A)-binding protein 5
e_gw1.13.157.1	fibrillin
e_gw1.13.340.1	Minichromosome maintenance (MCM2/3/5) family protein
e_gw1.13.199.1	SPX  domain gene 1
e_gw1.13.61.1	Ubiquitin C-terminal hydrolases superfamily protein
e_gw1.13.236.1	Outer arm dynein light chain 1 protein
e_gw1.13.41.1	plastid transcriptionally active 2
e_gw1.13.119.1	
e_gw1.13.174.1	NAD(P)-binding Rossmann-fold superfamily protein
e_gw1.13.216.1	Transcriptional coactivator/pterin dehydratase
e_gw1.13.19.1	alternative NAD(P)H dehydrogenase 2
e_gw1.13.268.1	CTC-interacting domain 4
e_gw1.13.153.1	RNApolymerase sigma subunit 2
e_gw1.14.275.1	
e_gw1.14.332.1	fumarylacetoacetase, putative
e_gw1.14.63.1	Cyclin/Brf1-like TBP-binding protein
e_gw1.14.228.1	Tetrapyrrole (Corrin/Porphyrin) Methylases
e_gw1.14.156.1	
e_gw1.14.262.1	Cleavage/polyadenylation specificity factor, 25kDa subunit
e_gw1.14.82.1	GLU-ADT subunit B
e_gw1.14.120.1	ubiquitin-specific protease 11
e_gw1.14.125.1	Transducin/WD40 repeat-like superfamily protein
e_gw1.14.342.1	
e_gw1.14.71.1	serine carboxypeptidase-like 47
e_gw1.14.233.1	RHOMBOID-like protein 10
e_gw1.14.303.1	Ribosomal L38e protein family
e_gw1.14.198.1	
e_gw1.14.375.1	eukaryotic elongation factor 5A-1
e_gw1.14.335.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
e_gw1.14.128.1	Granulin repeat cysteine protease family protein
e_gw1.14.353.1	Protein kinase superfamily protein
e_gw1.14.380.1	zinc finger (C2H2 type, AN1-like) family protein
e_gw1.14.223.1	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
e_gw1.14.250.1	UB-like protease 1A
e_gw1.14.139.1	aspartate aminotransferase 1
e_gw1.14.217.1	WW domain-containing protein
e_gw1.14.171.1	
e_gw1.14.103.1	Polynucleotidyl transferase, ribonuclease H fold protein with HRDC domain
gw1.8.63.1	nucleotide transporter 1
e_gw1.14.145.1	pyrimidine 1
e_gw1.14.378.1	Nucleic acid-binding, OB-fold-like protein
e_gw1.14.13.1	RNA helicase family protein
e_gw1.14.204.1	pfkB-like carbohydrate kinase family protein
e_gw1.14.272.1	Translation initiation factor 3 protein
e_gw1.14.351.1	holocarboxylase synthetase 2
e_gw1.14.337.1	choline monooxygenase, putative (CMO-like)
e_gw1.14.34.1	
e_gw1.14.327.1	transferases;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferases
e_gw1.14.364.1	isoprenoid F
e_gw1.14.199.1	methionine aminopeptidase 1D
e_gw1.14.122.1	Peptidase M20/M25/M40 family protein
e_gw1.14.193.1	apurinic endonuclease-redox protein
gw1.4.171.1	AMP-dependent synthetase and ligase family protein
e_gw1.14.269.1	
e_gw1.14.114.1	histone-lysine N-methyltransferase ATXR2
e_gw1.14.209.1	NAD(P)-linked oxidoreductase superfamily protein
e_gw1.14.191.1	Pyridoxamine 5\'-phosphate oxidase family protein
e_gw1.14.207.1	Pseudouridine synthase family protein
e_gw1.14.370.1	Transport protein particle (TRAPP) component
e_gw1.15.154.1	
e_gw1.15.286.1	ChaC-like family protein
