transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
46568	46568	KOG0736	Peroxisome assembly factor 2 containing the AAA+-type ATPase domain	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
7942	7942	KOG0714	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
50442	50442	KOG0704	ADP-ribosylation factor GTPase activator	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
50442	50442	KOG0704	ADP-ribosylation factor GTPase activator	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
50442	50442	KOG0704	ADP-ribosylation factor GTPase activator	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
36007	36007	KOG0017	FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations	General function prediction only 	POORLY CHARACTERIZED
46566	46566	KOG2806	Chitinase	Carbohydrate transport and metabolism 	METABOLISM
43224	43224	KOG1731	FAD-dependent sulfhydryl oxidase/quiescin and related proteins	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
50440	50440	KOG2039	Transcriptional coactivator p100	Transcription 	INFORMATION STORAGE AND PROCESSING
43223	43223	KOG1731	FAD-dependent sulfhydryl oxidase/quiescin and related proteins	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
46564	46564	KOG1339	Aspartyl protease	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
43220	43220	KOG1809	Vacuolar protein sorting-associated protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
45906	45906	KOG1343	Histone deacetylase complex, catalytic component HDA1	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
46561	46561	KOG1339	Aspartyl protease	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
45904	45904	KOG1339	Aspartyl protease	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
36001	36001	KOG4249	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
39341	39341	KOG0017	FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations	General function prediction only 	POORLY CHARACTERIZED
49107	49107	KOG2458	Endoplasmic reticulum protein EP58, contains filamin rod domain and KDEL motif	General function prediction only 	POORLY CHARACTERIZED
49105	49105	KOG1666	V-SNARE	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
49102	49102	KOG1840	Kinesin light chain	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
40677	40677	KOG1787	Kinase A-anchor protein Neurobeachin and related BEACH and WD40 repeat proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
23691	23691	KOG1754	40S ribosomal protein S15/S22	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
33459	33459	KOG0017	FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations	General function prediction only 	POORLY CHARACTERIZED
40672	40672	KOG4597	Serine proteinase inhibitor (KU family) with thrombospondin repeats	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
50437	50437	KOG1028	Ca2+-dependent phospholipid-binding protein Synaptotagmin, required for synaptic vesicle and secretory granule exocytosis	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
50437	50437	KOG1028	Ca2+-dependent phospholipid-binding protein Synaptotagmin, required for synaptic vesicle and secretory granule exocytosis	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
43219	43219	KOG1878	Nuclear receptor coregulator SMRT/SMRTER, contains Myb-like domains	Transcription 	INFORMATION STORAGE AND PROCESSING
51092	51092	KOG0683	Glutamine synthetase	Amino acid transport and metabolism 	METABOLISM
50435	50435	KOG4715	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin 	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
43217	43217	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
46556	46556	KOG0748	Predicted membrane proteins, contain hemolysin III domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
46556	46556	KOG0748	Predicted membrane proteins, contain hemolysin III domain	General function prediction only 	POORLY CHARACTERIZED
43214	43214	KOG1176	Acyl-CoA synthetase	Lipid transport and metabolism 	METABOLISM
10584	10584	KOG1752	Glutaredoxin and related proteins	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
43211	43211	KOG0152	Spliceosomal protein FBP11/Splicing factor PRP40	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
10583	10583	KOG1775	U6 snRNA-associated Sm-like protein	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
39335	39335	KOG1561	CCAAT-binding factor, subunit B (HAP2)	Transcription 	INFORMATION STORAGE AND PROCESSING
49894	49894	KOG0654	G2/Mitotic-specific cyclin A	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
23687	23687	KOG0887	60S ribosomal protein L35A/L37	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
13123	13123	KOG0787	Dehydrogenase kinase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
36789	36789	KOG0835	Cyclin L	General function prediction only 	POORLY CHARACTERIZED
43208	43208	KOG0291	WD40-repeat-containing subunit of the 18S rRNA processing complex	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
43207	43207	KOG0796	Spliceosome subunit	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
7923	7923	KOG3408	U1-like Zn-finger-containing protein, probabl erole in RNA processing/splicing	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
46548	46548	KOG2237	Predicted serine protease	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
46547	46547	KOG1216	von Willebrand factor and related coagulation proteins	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
46547	46547	KOG1216	von Willebrand factor and related coagulation proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
39329	39329	KOG2075	Topoisomerase TOP1-interacting protein BTBD1	Function unknown 	POORLY CHARACTERIZED
46543	46543	KOG2937	Decapping enzyme complex, predicted pyrophosphatase DCP2	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
49881	49881	KOG4441	Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
49881	49881	KOG4441	Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes	General function prediction only 	POORLY CHARACTERIZED
49880	49880	KOG3788	Predicted divalent cation transporter	Inorganic ion transport and metabolism 	METABOLISM
13119	13119	KOG1534	Putative transcription factor FET5	Transcription 	INFORMATION STORAGE AND PROCESSING
20335	20335	KOG0923	mRNA splicing factor ATP-dependent RNA helicase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
23672	23672	KOG0762	Mitochondrial carrier protein	Energy production and conversion 	METABOLISM
34096	34096	KOG0148	Apoptosis-promoting RNA-binding protein TIA-1/TIAR (RRM superfamily)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
34096	34096	KOG0148	Apoptosis-promoting RNA-binding protein TIA-1/TIAR (RRM superfamily)	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
5236	5236	KOG3123	Diphthine synthase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
43996	43996	KOG4679	Uncharacterized protein PSP1 (suppressor of DNA polymerase alpha mutations in yeast)	General function prediction only 	POORLY CHARACTERIZED
33435	33435	KOG0539	Sphingolipid fatty acid hydroxylase	Lipid transport and metabolism 	METABOLISM
43994	43994	KOG1968	Replication factor C, subunit RFC1 (large subunit)	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
43990	43990	KOG1407	WD40 repeat protein	Function unknown 	POORLY CHARACTERIZED
47198	47198	KOG0294	WD40 repeat-containing protein	Function unknown 	POORLY CHARACTERIZED
36771	36771	KOG3599	Ca2+-modulated nonselective cation channel polycystin	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
36771	36771	KOG3599	Ca2+-modulated nonselective cation channel polycystin	Inorganic ion transport and metabolism 	METABOLISM
46539	46539	KOG1551	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
50414	50414	KOG4308	LRR-containing protein	Function unknown 	POORLY CHARACTERIZED
46537	46537	KOG0167	FOG: Armadillo/beta-catenin-like repeats	Function unknown 	POORLY CHARACTERIZED
47193	47193	KOG1043	Ca2+-binding transmembrane protein LETM1/MRS7	Function unknown 	POORLY CHARACTERIZED
50411	50411	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
47192	47192	KOG0123	Polyadenylate-binding protein (RRM superfamily)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
47192	47192	KOG0123	Polyadenylate-binding protein (RRM superfamily)	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
7910	7910	KOG1562	Spermidine synthase	Amino acid transport and metabolism 	METABOLISM
10566	10566	KOG3485	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
46535	46535	KOG0724	Zuotin and related molecular chaperones (DnaJ superfamily), contains DNA-binding domains	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
46530	46530	KOG1084	Transcription factor TCF20	Transcription 	INFORMATION STORAGE AND PROCESSING
39311	39311	KOG0161	Myosin class II heavy chain	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
13107	13107	KOG1635	Peptide methionine sulfoxide reductase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
16442	16442	KOG0232	Vacuolar H+-ATPase V0 sector, subunits c/c'	Energy production and conversion 	METABOLISM
33427	33427	KOG1018	Cytosine deaminase FCY1 and related enzymes	Nucleotide transport and metabolism 	METABOLISM
51066	51066	KOG3411	40S ribosomal protein S19	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
50408	50408	KOG0762	Mitochondrial carrier protein	Energy production and conversion 	METABOLISM
43981	43981	KOG1269	SAM-dependent methyltransferases	Lipid transport and metabolism 	METABOLISM
43981	43981	KOG1269	SAM-dependent methyltransferases	General function prediction only 	POORLY CHARACTERIZED
47188	47188	KOG4308	LRR-containing protein	Function unknown 	POORLY CHARACTERIZED
47184	47184	KOG2033	Low density lipoprotein B-like protein	Lipid transport and metabolism 	METABOLISM
46527	46527	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
50401	50401	KOG1211	Amidases	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
49869	49869	KOG1216	von Willebrand factor and related coagulation proteins	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
49869	49869	KOG1216	von Willebrand factor and related coagulation proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
47181	47181	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
47180	47180	KOG2071	mRNA cleavage and polyadenylation factor I/II complex, subunit Pcf11	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
13897	13897	KOG0192	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
46522	46522	KOG0116	RasGAP SH3 binding protein rasputin, contains NTF2 and RRM domains	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
39304	39304	KOG1426	FOG: RCC1 domain	Function unknown 	POORLY CHARACTERIZED
49860	49860	KOG2998	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
13890	13890	KOG1211	Amidases	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
34078	34078	KOG4300	Predicted methyltransferase	General function prediction only 	POORLY CHARACTERIZED
41294	41294	KOG0017	FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations	General function prediction only 	POORLY CHARACTERIZED
40634	40634	KOG0192	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
43976	43976	KOG3067	Translin family protein	General function prediction only 	POORLY CHARACTERIZED
34071	34071	KOG0033	Ca2+/calmodulin-dependent protein kinase, EF-Hand protein superfamily	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
54396	54396	KOG1437	Fasciclin and related adhesion glycoproteins	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
54396	54396	KOG1437	Fasciclin and related adhesion glycoproteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
47179	47179	KOG0387	Transcription-coupled repair protein CSB/RAD26 (contains SNF2 family DNA-dependent ATPase domain)	Transcription 	INFORMATION STORAGE AND PROCESSING
47179	47179	KOG0387	Transcription-coupled repair protein CSB/RAD26 (contains SNF2 family DNA-dependent ATPase domain)	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
54395	54395	KOG1437	Fasciclin and related adhesion glycoproteins	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
54395	54395	KOG1437	Fasciclin and related adhesion glycoproteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
47178	47178	KOG1764	5'-AMP-activated protein kinase, gamma subunit	Energy production and conversion 	METABOLISM
54394	54394	KOG0172	Lysine-ketoglutarate reductase/saccharopine dehydrogenase	Amino acid transport and metabolism 	METABOLISM
46518	46518	KOG1216	von Willebrand factor and related coagulation proteins	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
46518	46518	KOG1216	von Willebrand factor and related coagulation proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
47174	47174	KOG1075	FOG: Reverse transcriptase	General function prediction only 	POORLY CHARACTERIZED
29532	29532	KOG1803	DNA helicase	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
47170	47170	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
49856	49856	KOG0061	Transporter, ABC superfamily (Breast cancer resistance protein)	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
10544	10544	KOG2340	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
49851	49851	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
20308	20308	KOG0896	Ubiquitin-conjugating enzyme E2	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
41287	41287	KOG2945	Predicted RNA-binding protein	General function prediction only 	POORLY CHARACTERIZED
40626	40626	KOG2945	Predicted RNA-binding protein	General function prediction only 	POORLY CHARACTERIZED
43968	43968	KOG0192	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
34061	34061	KOG2086	Protein tyrosine phosphatase SHP1/Cofactor for p97 ATPase-mediated vesicle membrane fusion	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
34060	34060	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
40621	40621	KOG0462	Elongation factor-type GTP-binding protein	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
43961	43961	KOG2521	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
