#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
30788435	Cre01.g007150	Cre01.g007150.t1.1	Cre01.g007150.t1.1	PF10607,PF00622	PTHR12864,PTHR12864:SF14	KOG2659			GO:0005515	AT4G09340.1		SPla/RYanodine receptor (SPRY) domain-containing protein
30788451	Cre01.g007200	Cre01.g007200.t1.2	Cre01.g007200.t1.2	PF01529	PTHR22883,PTHR22883:SF80	KOG1311	2.3.1.225	K16675	GO:0008270	AT3G56930.1		DHHC-type zinc finger family protein
30788939	Cre01.g007251	Cre01.g007251.t1.1	Cre01.g007251.t1.1									
30788854	Cre01.g007300	Cre01.g007300.t1.2	Cre01.g007300.t1.2	PF13483	PTHR15032,PTHR15032:SF4	KOG3798	3.1.4.54	K13985				
30789132	Cre01.g007350	Cre01.g007350.t1.2	Cre01.g007350.t1.2	PF13920		KOG4172				AT5G12310.1		RING/U-box superfamily protein
30788701	Cre01.g007400	Cre01.g007400.t1.1	Cre01.g007400.t1.1									
30789627	Cre01.g007450	Cre01.g007450.t1.1	Cre01.g007450.t1.1	PF00153	PTHR24089,PTHR24089:SF45			K15111		AT1G34065.1	SAMC2	S-adenosylmethionine carrier 2
30788467	Cre01.g007500	Cre01.g007500.t1.1	Cre01.g007500.t1.1	PF00474	PTHR11819,PTHR11819:SF12	KOG2349			GO:0055085,GO:0016020,GO:0006810,GO:0005215			
30788466	Cre01.g007500	Cre01.g007500.t2.1	Cre01.g007500.t2.1	PF00474	PTHR11819,PTHR11819:SF12	KOG2349			GO:0055085,GO:0016020,GO:0006810,GO:0005215			
30789269	Cre01.g007550	Cre01.g007550.t1.1	Cre01.g007550.t1.1	PF05686	PTHR12203					AT3G61270.1		Arabidopsis thaliana protein of unknown function (DUF821)
30789013	Cre01.g007600	Cre01.g007600.t1.1	Cre01.g007600.t1.1	PF02431	PTHR28039		5.5.1.6		GO:0016872	AT1G53520.1		Chalcone-flavanone isomerase family protein
30789014	Cre01.g007600	Cre01.g007600.t2.1	Cre01.g007600.t2.1	PF02431	PTHR28039		5.5.1.6		GO:0016872	AT1G53520.1		Chalcone-flavanone isomerase family protein
30789092	Cre01.g007651	Cre01.g007651.t1.1	Cre01.g007651.t1.1	PF01142	PTHR13326		5.4.99.27	K06176	GO:0009982,GO:0009451,GO:0003723,GO:0001522	AT3G04820.1		Pseudouridine synthase family protein
30788708	Cre01.g007700	Cre01.g007700.t1.1	Cre01.g007700.t1.1	PF02789,PF00883	PTHR11963,PTHR11963:SF17	KOG2597	3.4.11.1,3.4.11.5	K01255	GO:0006508,GO:0005622,GO:0004177	AT2G24200.1		Cytosol aminopeptidase family protein
30789483	Cre01.g007737	Cre01.g007737.t1.1	Cre01.g007737.t1.1	PF03092	PTHR31585,PTHR31585:SF0				GO:0016021,GO:0006810	AT2G32040.1		Major facilitator superfamily protein
30788308	Cre01.g007774	Cre01.g007774.t1.1	Cre01.g007774.t1.1	PF13920	PTHR32093	KOG4172	6.3.2.19			AT5G19080.1		RING/U-box superfamily protein
30788920	Cre01.g007811	Cre01.g007811.t1.1	Cre01.g007811.t1.1	PF15383								
30789496	Cre01.g007850	Cre01.g007850.t1.2	Cre01.g007850.t1.2		PTHR36401					AT5G47570.1		
30789348	Cre01.g007901	Cre01.g007901.t1.1	Cre01.g007901.t1.1	PF01554	PTHR11206	KOG1347		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	AT1G15160.1		MATE efflux family protein
30789350	Cre01.g007901	Cre01.g007901.t2.1	Cre01.g007901.t2.1							AT4G21910.1		MATE efflux family protein
30789349	Cre01.g007901	Cre01.g007901.t3.1	Cre01.g007901.t3.1	PF01554	PTHR11206,PTHR11206:SF95	KOG1347		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	AT1G15160.1		MATE efflux family protein
30788527	Cre01.g007950	Cre01.g007950.t1.1	Cre01.g007950.t1.1	PF00067	PTHR24286,PTHR24286:SF69		1.7.1.14,1.7.2.5	K15877	GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT1G05160.1	ATKAO1,CYP88A3,KAO1	cytochrome P450, family 88, subfamily A, polypeptide 3
30789116	Cre01.g008000	Cre01.g008000.t1.2	Cre01.g008000.t1.2	PF13563,PF00013	PTHR13360,PTHR13360:SF1	KOG2814		K18666	GO:0003723	AT3G16230.1		Predicted eukaryotic LigT
30788373	Cre01.g008051	Cre01.g008051.t1.1	Cre01.g008051.t1.1	PF13896	PTHR12270,PTHR12270:SF6							
30788343	Cre01.g008100	Cre01.g008100.t1.2	Cre01.g008100.t1.2		PTHR14493					AT2G41900.1		CCCH-type zinc finger protein with ARM repeat domain
30788997	Cre01.g008150	Cre01.g008150.t1.1	Cre01.g008150.t1.1	PF00481,PF00069	PTHR13832		2.7.11.24		GO:0003824,GO:0006468,GO:0005524,GO:0004672,GO:0006470,GO:0004722	AT3G63340.1		Protein phosphatase 2C family protein
30789615	Cre01.g008200	Cre01.g008200.t1.1	Cre01.g008200.t1.1									
30788880	Cre01.g008250	Cre01.g008250.t1.2	Cre01.g008250.t1.2									
30788557	Cre01.g008300	Cre01.g008300.t1.1	Cre01.g008300.t1.1									
30788558	Cre01.g008300	Cre01.g008300.t2.1	Cre01.g008300.t2.1									
30788804	Cre01.g008350	Cre01.g008350.t1.1	Cre01.g008350.t1.1									
30788338	Cre01.g008402	Cre01.g008402.t1.1	Cre01.g008402.t1.1	PF00069	PTHR23257,PTHR23257:SF394		2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT2G40860.1		protein kinase family protein / protein phosphatase 2C ( PP2C) family protein
30789330	Cre01.g008450	Cre01.g008450.t1.2	Cre01.g008450.t1.2	PF03800	PTHR21650,PTHR21650:SF2	KOG4438		K11548	GO:0007067,GO:0000775	AT1G61000.1		
30788844	Cre01.g008500	Cre01.g008500.t1.2	Cre01.g008500.t1.2	PF13857,PF12796	PTHR24123	KOG4412				AT3G04710.3		ankyrin repeat family protein
30789131	Cre01.g008550	Cre01.g008550.t1.1	Cre01.g008550.t1.1	PF07714	PTHR24058,PTHR24058:SF23	KOG0667	2.7.12.1		GO:0006468,GO:0004672	AT1G73450.1		Protein kinase superfamily protein
30788723	Cre01.g008600	Cre01.g008600.t1.1	Cre01.g008600.t1.1	PF11051	PTHR31646		2.7.11.1		GO:0016757,GO:0006486			
30789679	Cre01.g008650	Cre01.g008650.t1.1	Cre01.g008650.t1.1	PF00069	PTHR24055,PTHR24055:SF137	KOG0593	2.7.11.22,2.7.11.23		GO:0006468,GO:0005524,GO:0004672	AT1G66750.1	AT;CDKD;2,CAK4,CAK4AT,CDKD1;2,CDKD;2	CDK-activating kinase 4
30789278	Cre01.g008700	Cre01.g008700.t1.2	Cre01.g008700.t1.2									
30788843	Cre01.g008750	Cre01.g008750.t1.2	Cre01.g008750.t1.2									
30789249	Cre01.g008800	Cre01.g008800.t1.1	Cre01.g008800.t1.1									
30788656	Cre01.g008850	Cre01.g008850.t1.1	Cre01.g008850.t1.1	PF12932,PF12931						AT5G47490.1		RGPR-related
30789555	Cre01.g008891	Cre01.g008891.t1.2	Cre01.g008891.t1.2	PF00581	PTHR11364		2.8.1.2,2.8.1.1			AT1G79230.1	ATMST1,ATRDH1,MST1,ST1,STR1	mercaptopyruvate sulfurtransferase 1
30788764	Cre01.g008900	Cre01.g008900.t1.2	Cre01.g008900.t1.2		PTHR36978,PTHR36978:SF1							
30788348	Cre01.g008950	Cre01.g008950.t1.2	Cre01.g008950.t1.2									
30788349	Cre01.g008950	Cre01.g008950.t2.1	Cre01.g008950.t2.1									
30788945	Cre01.g008976	Cre01.g008976.t1.1	Cre01.g008976.t1.1									
30789176	Cre01.g009000	Cre01.g009000.t1.1	Cre01.g009000.t1.1									
30788450	Cre01.g009025	Cre01.g009025.t1.1	Cre01.g009025.t1.1									
30789438	Cre01.g009050	Cre01.g009050.t1.2	Cre01.g009050.t1.2									
30788801	Cre01.g009101	Cre01.g009101.t1.1	Cre01.g009101.t1.1	PF13639					GO:0008270,GO:0005515	AT5G43420.1		RING/U-box superfamily protein
30789211	Cre01.g009150	Cre01.g009150.t1.1	Cre01.g009150.t1.1	PF14329								
30788564	Cre01.g009200	Cre01.g009200.t1.2	Cre01.g009200.t1.2		PTHR26379					AT2G39760.1	ATBPM3,BPM3	BTB/POZ/MATH-domains containing protein
30789357	Cre01.g009250	Cre01.g009250.t1.1	Cre01.g009250.t1.1	PF01751,PF02518,PF00204,PF16898,PF00521	PTHR10169,PTHR10169:SF38		5.99.1.3	K03164	GO:0006265,GO:0005524,GO:0003918,GO:0003677	AT3G23890.1	ATTOPII,TOPII	topoisomerase II
30788407	Cre01.g009300	Cre01.g009300.t1.1	Cre01.g009300.t1.1	PF00397,PF02383	PTHR11200,PTHR11200:SF119				GO:0005515,GO:0042578	AT3G59770.3	SAC9	sacI homology domain-containing protein / WW domain-containing protein
30789175	Cre01.g009325	Cre01.g009325.t1.1	Cre01.g009325.t1.1	PF05721	PTHR20883		1.14.11.18					
30789624	Cre01.g009350	Cre01.g009350.t1.2	Cre01.g009350.t1.2	PF04371	PTHR31377,PTHR31377:SF0		3.5.3.12	K10536	GO:0009446,GO:0004668	AT5G08170.1	ATAIH,EMB1873	porphyromonas-type peptidyl-arginine deiminase family protein
30788857	Cre01.g009400	Cre01.g009400.t1.2	Cre01.g009400.t1.2	PF00474	PTHR11819,PTHR11819:SF12				GO:0055085,GO:0016020,GO:0006810,GO:0005215			
30789455	Cre01.g009450	Cre01.g009450.t1.1	Cre01.g009450.t1.1	PF00226	PTHR24078					AT4G39960.1		Molecular chaperone Hsp40/DnaJ family protein
30788572	Cre01.g009500	Cre01.g009500.t1.2	Cre01.g009500.t1.2	PF13499,PF00069	PTHR24349	KOG0032	2.7.11.1	K13412	GO:0006468,GO:0005524,GO:0004672	AT3G10660.1	ATCPK2,CPK2	calmodulin-domain protein kinase cdpk isoform 2
30789319	Cre01.g009550	Cre01.g009550.t1.1	Cre01.g009550.t1.1	PF00583	PTHR21471,PTHR21471:SF63				GO:0008080			
30789505	Cre01.g009575	Cre01.g009575.t1.1	Cre01.g009575.t1.1	PF00847	PTHR32467				GO:0006355,GO:0003700,GO:0007275	AT5G57390.1	AIL5,CHO1,EMK	AINTEGUMENTA-like 5
30788827	Cre01.g009601	Cre01.g009601.t1.1	Cre01.g009601.t1.1									
30788828	Cre01.g009601	Cre01.g009601.t2.1	Cre01.g009601.t2.1									
30789409	Cre01.g009650	Cre01.g009650.t1.2	Cre01.g009650.t1.2	PF00847	PTHR32467				GO:0006355,GO:0003700,GO:0007275	AT5G57390.1	AIL5,CHO1,EMK	AINTEGUMENTA-like 5
30788834	Cre01.g009676	Cre01.g009676.t1.1	Cre01.g009676.t1.1									
30789602	Cre01.g009700	Cre01.g009700.t1.1	Cre01.g009700.t1.1	PF07228	PTHR12320,PTHR12320:SF15	KOG1379	3.1.3.16		GO:0003824	AT2G30170.1		Protein phosphatase 2C family protein
30788922	Cre01.g009731	Cre01.g009731.t1.2	Cre01.g009731.t1.2									
30789154	Cre01.g009765	Cre01.g009765.t1.1	Cre01.g009765.t1.1									
30788413	Cre01.g009800	Cre01.g009800.t1.2	Cre01.g009800.t1.2									
30789332	Cre01.g009850	Cre01.g009850.t1.2	Cre01.g009850.t1.2									
30789040	Cre01.g009900	Cre01.g009900.t1.1	Cre01.g009900.t1.1	PF13370,PF00226	PTHR24078					AT2G42750.1		DNAJ heat shock N-terminal domain-containing protein
30788800	Cre01.g009950	Cre01.g009950.t1.2	Cre01.g009950.t1.2	PF03587	PTHR12636,PTHR12636:SF5	KOG3073	2.1.1.257	K14568	GO:0008168	AT3G57000.1		nucleolar essential protein-related
30789588	Cre01.g010000	Cre01.g010000.t1.2	Cre01.g010000.t1.2	PF00069	PTHR24055,PTHR24055:SF10		2.7.11.24	K14512	GO:0006468,GO:0005524,GO:0004672	AT4G01370.1	ATMPK4,MPK4	MAP kinase 4
30789392	Cre01.g010050	Cre01.g010050.t1.1	Cre01.g010050.t1.1									
30788763	Cre01.g010100	Cre01.g010100.t1.2	Cre01.g010100.t1.2	PF00583			2.3.1.128		GO:0008080			
30788562	Cre01.g010150	Cre01.g010150.t1.2	Cre01.g010150.t1.2	PF01926	PTHR11089				GO:0005525	AT2G41670.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
30789308	Cre01.g010201	Cre01.g010201.t1.1	Cre01.g010201.t1.1									
30789535	Cre01.g010250	Cre01.g010250.t1.1	Cre01.g010250.t1.1	PF07228	PTHR12320,PTHR12320:SF15	KOG1379	3.1.3.16		GO:0003824	AT2G30170.1		Protein phosphatase 2C family protein
30788367	Cre01.g010296	Cre01.g010296.t1.1	Cre01.g010296.t1.1									
30789395	Cre01.g010300	Cre01.g010300.t1.2	Cre01.g010300.t1.2									
30789328	Cre01.g010350	Cre01.g010350.t1.2	Cre01.g010350.t1.2	PF03099	PTHR10993,PTHR10993:SF7	KOG0325	2.3.1.181	K03801	GO:0006464	AT1G04640.1	LIP2	lipoyltransferase 2
30788845	Cre01.g010400	Cre01.g010400.t1.2	Cre01.g010400.t1.2									
30789512	Cre01.g010450	Cre01.g010450.t1.2	Cre01.g010450.t1.2	PF00397					GO:0005515			
30789054	Cre01.g010500	Cre01.g010500.t1.2	Cre01.g010500.t1.2	PF10247	PTHR28525,PTHR28525:SF1	KOG4096				AT3G07910.1		
30788358	Cre01.g010550	Cre01.g010550.t1.1	Cre01.g010550.t1.1	PF00561	PTHR10992,PTHR10992:SF793	KOG4178	3.1.3.76,3.3.2.10			AT3G51000.1		alpha/beta-Hydrolases superfamily protein
30788359	Cre01.g010550	Cre01.g010550.t2.1	Cre01.g010550.t2.1	PF12697	PTHR10992,PTHR10992:SF793	KOG4178	3.1.3.76,3.3.2.10			AT3G51000.1		alpha/beta-Hydrolases superfamily protein
30789303	Cre01.g010650	Cre01.g010650.t1.2	Cre01.g010650.t1.2									
30788492	Cre01.g010700	Cre01.g010700.t1.2	Cre01.g010700.t1.2	PF05739,PF14523	PTHR19957,PTHR19957:SF38	KOG0811			GO:0005515	AT5G46860.1	ATSYP22,ATVAM3,SGR3,SYP22,VAM3	Syntaxin/t-SNARE family protein
30789445	Cre01.g010750	Cre01.g010750.t1.2	Cre01.g010750.t1.2									
30788513	Cre01.g010800	Cre01.g010800.t1.1	Cre01.g010800.t1.1	PF00443	PTHR24006		3.4.19.12		GO:0036459,GO:0016579	AT3G14400.1	UBP25	ubiquitin-specific protease 25
30789606	Cre01.g010816	Cre01.g010816.t1.1	Cre01.g010816.t1.1									
30788783	Cre01.g010832	Cre01.g010832.t1.1	Cre01.g010832.t1.1	PF08246,PF00112	PTHR12411,PTHR12411:SF389	KOG1543	3.4.22.16		GO:0008234,GO:0006508	AT3G45310.1		Cysteine proteinases superfamily protein
30789480	Cre01.g010848	Cre01.g010848.t1.1	Cre01.g010848.t1.1	PF01168	PTHR10146	KOG3157		K06997		AT1G11930.2		Predicted pyridoxal phosphate-dependent enzyme, YBL036C type
30788710	Cre01.g010864	Cre01.g010864.t1.1	Cre01.g010864.t1.1	PF00472,PF03462	PTHR11075,PTHR11075:SF46			K02836	GO:0006415,GO:0003747,GO:0016149,GO:0005737	AT5G36170.1	ATPRFB,HCF109	high chlorophyll fluorescent 109
30789173	Cre01.g010880	Cre01.g010880.t1.1	Cre01.g010880.t1.1	PF00400,PF03451	PTHR13720	KOG2106		K18598	GO:0005515			
30788366	Cre01.g010900	Cre01.g010900.t1.2	Cre01.g010900.t1.2	PF00044,PF02800	PTHR10836,PTHR10836:SF38	KOG0657	1.2.1.13	K05298	GO:0055114,GO:0016620	AT1G42970.1	GAPB	glyceraldehyde-3-phosphate dehydrogenase B subunit
30789578	Cre01.g010950	Cre01.g010950.t1.1	Cre01.g010950.t1.1	PF13920,PF00023,PF12796	PTHR24198	KOG4412			GO:0005515	AT2G28840.1	XBAT31	XB3 ortholog 1 in Arabidopsis thaliana
30788989	Cre01.g011000	Cre01.g011000.t1.2	Cre01.g011000.t1.2	PF01159	PTHR10715	KOG1694		K02934	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT1G74050.1		Ribosomal protein L6 family protein
30788777	Cre01.g011050	Cre01.g011050.t1.2	Cre01.g011050.t1.2									
30789592	Cre01.g011100	Cre01.g011100.t1.2	Cre01.g011100.t1.2	PF00432	PTHR11764,PTHR11764:SF20		5.4.99.8	K01853	GO:0003824	AT2G07050.1	CAS1	cycloartenol synthase 1
30789593	Cre01.g011100	Cre01.g011100.t2.1	Cre01.g011100.t2.1	PF00432	PTHR11764,PTHR11764:SF20		5.4.99.8	K01853	GO:0003824	AT2G07050.1	CAS1	cycloartenol synthase 1
30789340	Cre01.g011150	Cre01.g011150.t1.1	Cre01.g011150.t1.1	PF00010					GO:0046983			
30788549	Cre01.g011200	Cre01.g011200.t1.2	Cre01.g011200.t1.2	PF04658	PTHR12228				GO:0006367,GO:0005669	AT1G55300.1	TAF7	TBP-associated factor 7
30789305	Cre01.g011250	Cre01.g011250.t1.1	Cre01.g011250.t1.1				2.7.11.1					
30788722	Cre01.g011300	Cre01.g011300.t1.1	Cre01.g011300.t1.1	PF00450	PTHR11802	KOG1282	3.4.16.5	K09645	GO:0006508,GO:0004185	AT1G15000.1	scpl50	serine carboxypeptidase-like 50
30788728	Cre01.g011350	Cre01.g011350.t1.2	Cre01.g011350.t1.2	PF04719	PTHR13218			K03135	GO:0006367,GO:0005634	AT4G20280.1	TAF11	TBP-associated factor 11
30789560	Cre01.g011376	Cre01.g011376.t1.1	Cre01.g011376.t1.1									
30788948	Cre01.g011400	Cre01.g011400.t1.1	Cre01.g011400.t1.1									
30788949	Cre01.g011400	Cre01.g011400.t2.1	Cre01.g011400.t2.1									
30789065	Cre01.g011450	Cre01.g011450.t1.1	Cre01.g011450.t1.1									
30789063	Cre01.g011500	Cre01.g011500.t1.2	Cre01.g011500.t1.2	PF13012,PF01398	PTHR10410,PTHR10410:SF5	KOG1555	3.4.25.1	K03030	GO:0005515	AT5G23540.1		Mov34/MPN/PAD-1 family protein
30789659	Cre01.g011550	Cre01.g011550.t1.1	Cre01.g011550.t1.1									
30788874	Cre01.g011600	Cre01.g011600.t1.2	Cre01.g011600.t1.2	PF01486,PF13920,PF13415,PF13854,PF13418	PTHR23244	KOG4693			GO:0006355,GO:0005634,GO:0003700	AT3G05420.2	ACBP4	acyl-CoA binding protein 4
30788672	Cre01.g011630	Cre01.g011630.t1.1	Cre01.g011630.t1.1	PF00188	PTHR10334,PTHR10334:SF224					AT4G33730.1		CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
30788673	Cre01.g011630	Cre01.g011630.t2.1	Cre01.g011630.t2.1	PF00188	PTHR10334,PTHR10334:SF224					AT4G33730.1		CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
30788397	Cre01.g011660	Cre01.g011660.t1.1	Cre01.g011660.t1.1	PF00188	PTHR10334					AT4G33730.1		CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
30788396	Cre01.g011660	Cre01.g011660.t2.1	Cre01.g011660.t2.1	PF00188	PTHR10334					AT4G33730.1		CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
30789182	Cre01.g011750	Cre01.g011750.t1.1	Cre01.g011750.t1.1	PF10239	PTHR31353,PTHR31353:SF1							
30788849	Cre01.g011800	Cre01.g011800.t1.1	Cre01.g011800.t1.1	PF07714	PTHR23257,PTHR23257:SF513	KOG0581	2.7.12.1		GO:0006468,GO:0004672	AT5G49470.3		PAS domain-containing protein tyrosine kinase family protein
30789652	Cre01.g011850	Cre01.g011850.t1.1	Cre01.g011850.t1.1	PF07714	PTHR23257,PTHR23257:SF513		2.7.12.1		GO:0006468,GO:0004672	AT5G58950.1		Protein kinase superfamily protein
30789651	Cre01.g011850	Cre01.g011850.t2.1	Cre01.g011850.t2.1	PF07714	PTHR23257,PTHR23257:SF513		2.7.12.1		GO:0006468,GO:0004672	AT5G58950.1		Protein kinase superfamily protein
30788706	Cre01.g011901	Cre01.g011901.t1.1	Cre01.g011901.t1.1	PF00884	PTHR10342,PTHR10342:SF218		3.1.6.1		GO:0008484,GO:0008152			
30789478	Cre01.g011950	Cre01.g011950.t1.1	Cre01.g011950.t1.1									
30788820	Cre01.g012000	Cre01.g012000.t1.1	Cre01.g012000.t1.1									
30789443	Cre01.g012050	Cre01.g012050.t1.2	Cre01.g012050.t1.2	PF01226	PTHR30520,PTHR30520:SF0				GO:0016020,GO:0006810,GO:0005215			
30789345	Cre01.g012100	Cre01.g012100.t1.1	Cre01.g012100.t1.1	PF00884	PTHR10342,PTHR10342:SF218		3.1.6.1		GO:0008484,GO:0008152			
30788978	Cre01.g012126	Cre01.g012126.t1.2	Cre01.g012126.t1.2	PF00884	PTHR10342,PTHR10342:SF218		3.1.6.1		GO:0008484,GO:0008152			
30788979	Cre01.g012126	Cre01.g012126.t2.1	Cre01.g012126.t2.1	PF00884	PTHR10342,PTHR10342:SF218		3.1.6.1		GO:0008484,GO:0008152			
30789458	Cre01.g012150	Cre01.g012150.t1.2	Cre01.g012150.t1.2	PF00254,PF01625	PTHR10173,PTHR10173:SF6	KOG1635	1.8.4.11,5.2.1.8	K07304	GO:0006457,GO:0055114,GO:0008113,GO:0030091,GO:0016671,GO:0006979	AT5G07470.1	ATMSRA3,PMSR3	peptidemethionine sulfoxide reductase 3
30788502	Cre01.g012175	Cre01.g012175.t1.1	Cre01.g012175.t1.1									
30789471	Cre01.g012200	Cre01.g012200.t1.1	Cre01.g012200.t1.1	PF00651,PF03110	PTHR31251				GO:0005515,GO:0005634,GO:0003677	AT3G60030.1	SPL12	squamosa promoter-binding protein-like 12
30789472	Cre01.g012200	Cre01.g012200.t2.1	Cre01.g012200.t2.1	PF00651,PF03110	PTHR31251				GO:0005515,GO:0005634,GO:0003677	AT3G60030.1	SPL12	squamosa promoter-binding protein-like 12
30788381	Cre01.g012222	Cre01.g012222.t1.1	Cre01.g012222.t1.1									
30789045	Cre01.g012244	Cre01.g012244.t1.2	Cre01.g012244.t1.2									
30789699	Cre01.g012300	Cre01.g012300.t1.1	Cre01.g012300.t1.1		PTHR36395					AT5G24460.1		
30788907	Cre01.g012350	Cre01.g012350.t1.2	Cre01.g012350.t1.2	PF04931	PTHR13213,PTHR13213:SF2		2.7.7.7	K02331	GO:0006351,GO:0003887,GO:0003677	AT5G64420.1		DNA polymerase V family
30789509	Cre01.g012400	Cre01.g012400.t1.2	Cre01.g012400.t1.2	PF00892	PTHR22911,PTHR22911:SF6	KOG4510			GO:0016021,GO:0016020	AT2G05755.1		Nodulin MtN21 /EamA-like transporter family protein
30788678	Cre01.g012450	Cre01.g012450.t1.1	Cre01.g012450.t1.1	PF00627,PF14377,PF06012,PF06025,PF00632	PTHR11254,PTHR11254:SF291	KOG0940	6.3.2.19	K10592	GO:0004842	AT1G55860.2	UPL1	ubiquitin-protein ligase 1
30789473	Cre01.g012500	Cre01.g012500.t1.2	Cre01.g012500.t1.2	PF03208	PTHR19317	KOG3142				AT5G01640.1	PRA1.B5	prenylated RAB acceptor 1.B5
30789213	Cre01.g012550	Cre01.g012550.t1.1	Cre01.g012550.t1.1									
30789204	Cre01.g012600	Cre01.g012600.t1.1	Cre01.g012600.t1.1	PF00408,PF02880,PF02879,PF02878	PTHR22573,PTHR22573:SF39		5.4.2.7,5.4.2.2	K01835	GO:0071704,GO:0016868,GO:0005975			
30788583	Cre01.g012650	Cre01.g012650.t1.1	Cre01.g012650.t1.1	PF00520,PF12796	PTHR10217	KOG4214			GO:0055085,GO:0016020,GO:0006811,GO:0005216	AT5G37500.1	GORK	gated outwardly-rectifying K+ channel
30789326	Cre01.g012700	Cre01.g012700.t1.2	Cre01.g012700.t1.2	PF00520,PF12796	PTHR10217	KOG4412			GO:0055085,GO:0016020,GO:0006811,GO:0005216	AT5G37500.1	GORK	gated outwardly-rectifying K+ channel
30788518	Cre01.g012750	Cre01.g012750.t1.1	Cre01.g012750.t1.1	PF00520,PF12796	PTHR10217	KOG4412			GO:0055085,GO:0016020,GO:0006811,GO:0005216	AT5G37500.1	GORK	gated outwardly-rectifying K+ channel
30788664	Cre01.g012800	Cre01.g012800.t1.1	Cre01.g012800.t1.1									
30788665	Cre01.g012800	Cre01.g012800.t2.1	Cre01.g012800.t2.1									
30789525	Cre01.g012850	Cre01.g012850.t1.2	Cre01.g012850.t1.2	PF00520,PF12796	PTHR10217,PTHR10217:SF514	KOG4412,KOG0502			GO:0055085,GO:0016020,GO:0006811,GO:0005216	AT5G37500.1	GORK	gated outwardly-rectifying K+ channel
30789257	Cre01.g012900	Cre01.g012900.t1.1	Cre01.g012900.t1.1		PTHR31096,PTHR31096:SF5		2.7.7.59			AT1G69040.2	ACR4	ACT domain repeat 4
30788635	Cre01.g012950	Cre01.g012950.t1.1	Cre01.g012950.t1.1	PF00069,PF07714	PTHR23257		2.7.11.25		GO:0006468,GO:0005524,GO:0004672	AT3G63260.1	ATMRK1	Protein kinase superfamily protein
30788636	Cre01.g012950	Cre01.g012950.t2.1	Cre01.g012950.t2.1	PF07714	PTHR23257,PTHR23257:SF529		2.7.11.25		GO:0006468,GO:0004672	AT3G63260.1	ATMRK1	Protein kinase superfamily protein
30789159	Cre01.g013000	Cre01.g013000.t1.1	Cre01.g013000.t1.1	PF14791	PTHR11276		2.7.7.31					
30788332	Cre01.g013050	Cre01.g013050.t1.1	Cre01.g013050.t1.1	PF12937,PF01344	PTHR23244				GO:0005515	AT1G18610.1		Galactose oxidase/kelch repeat superfamily protein
30788340	Cre01.g013100	Cre01.g013100.t1.1	Cre01.g013100.t1.1	PF00188	PTHR10334					AT2G14610.1	ATPR1,PR 1,PR1	pathogenesis-related gene 1
30789271	Cre01.g013150	Cre01.g013150.t1.2	Cre01.g013150.t1.2	PF07883	PTHR33271,PTHR33271:SF6			K06995		AT4G10300.1		RmlC-like cupins superfamily protein
30788810	Cre01.g013200	Cre01.g013200.t1.2	Cre01.g013200.t1.2									
30789654	Cre01.g013250	Cre01.g013250.t1.1	Cre01.g013250.t1.1	PF13344,PF13242	PTHR14269,PTHR14269:SF4					AT3G45740.1		hydrolase family protein / HAD-superfamily protein
30789429	Cre01.g013300	Cre01.g013300.t1.1	Cre01.g013300.t1.1	PF13180,PF13365	PTHR22939,PTHR22939:SF87	KOG1320	3.4.21.107		GO:0005515	AT5G36950.1	DegP10	DegP protease 10
30788698	Cre01.g013350	Cre01.g013350.t1.2	Cre01.g013350.t1.2									
30789667	Cre01.g013400	Cre01.g013400.t1.1	Cre01.g013400.t1.1	PF10510	PTHR21072			K05291	GO:0042765,GO:0016255	AT3G07180.1		GPI transamidase component PIG-S-related
30788871	Cre01.g013450	Cre01.g013450.t1.2	Cre01.g013450.t1.2	PF01814								
30788587	Cre01.g013500	Cre01.g013500.t1.2	Cre01.g013500.t1.2	PF01814								
30788588	Cre01.g013500	Cre01.g013500.t2.1	Cre01.g013500.t2.1	PF01814								
30789047	Cre01.g013550	Cre01.g013550.t1.1	Cre01.g013550.t1.1									
30788716	Cre01.g013600	Cre01.g013600.t1.1	Cre01.g013600.t1.1							AT4G24680.1	MOS1	modifier of snc1
30789705	Cre01.g013650	Cre01.g013650.t1.1	Cre01.g013650.t1.1	PF15612	PTHR14296,PTHR14296:SF3					AT1G18950.1		DDT domain superfamily
