pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
38237171	Cz01g04180	Cz01g04180.t1	Cz01g04180.t1							AT1G65030.1		Transducin/WD40 repeat-like superfamily protein			
38236664	Cz01g04190	Cz01g04190.t1	Cz01g04190.t1	PF00400	PTHR22840,PTHR22840:SF10			K14830	GO:0005515	AT1G65030.1		Transducin/WD40 repeat-like superfamily protein	Cre03.g205800.t1.2	g4195.t1,Cre03.g205800.t1.1	
38236624	Cz01g04200	Cz01g04200.t1	Cz01g04200.t1	PF01536	PTHR11570		4.1.1.50	K01611	GO:0008295,GO:0006597,GO:0004014	AT3G02470.1	SAMDC	S-adenosylmethionine decarboxylase	Cre03.g205900.t1.2	g4193.t1,Cre03.g205900.t1.1,DCA1	S-adenosylmethionine decarboxylase
38236311	Cz01g04210	Cz01g04210.t1	Cz01g04210.t1	PF01536	PTHR11570		4.1.1.50	K01611	GO:0008295,GO:0006597,GO:0004014	AT3G25570.1		Adenosylmethionine decarboxylase family protein	Cre03.g205900.t1.2	g4193.t1,Cre03.g205900.t1.1,DCA1	S-adenosylmethionine decarboxylase
38236725	Cz01g04220	Cz01g04220.t1	Cz01g04220.t1	PF00939	PTHR10283,PTHR10283:SF67				GO:0055085,GO:0016020,GO:0006814,GO:0005215	AT1G02260.1		Divalent ion symporter			
38237162	Cz01g04230	Cz01g04230.t1	Cz01g04230.t1	PF02470	PTHR34675,PTHR34675:SF1					AT3G20320.1	TGD2	trigalactosyldiacylglycerol2	Cre16.g694400.t1.2	g15583.t1,Cre16.g694400.t1.1	Permease-like component of an ABC transporter
38236461	Cz01g04240	Cz01g04240.t1	Cz01g04240.t1										Cre02.g095125.t1.1	g1898.t1,Cre11.g473450.t1.1,Cre11.g473450.t1.2	
38236908	Cz01g04250	Cz01g04250.t1	Cz01g04250.t1	PF00316	PTHR11556,PTHR11556:SF12	KOG1458	3.1.3.11	K03841	GO:0042578,GO:0042132,GO:0005975	AT5G64380.1		Inositol monophosphatase family protein	Cre12.g510650.t1.2	g12336.t1,Cre12.g510650.t1.1,FBP1	Fructose-1,6-bisphosphatase
38236740	Cz01g04260	Cz01g04260.t1	Cz01g04260.t1	PF00106	PTHR24322,PTHR24322:SF329	KOG0725		K11147	GO:0016491,GO:0008152	AT4G05530.1	IBR1,SDRA	indole-3-butyric acid response 1	Cre03.g191850.t1.1	g3971.t1,SDR8	
38236177	Cz01g05010	Cz01g05010.t1	Cz01g05010.t1	PF00561	PTHR10794,PTHR10794:SF55	KOG1838	2.3.1.84	K13696		AT3G50790.1		esterase/lipase/thioesterase family protein	Cre03.g194650.t1.1	g4031.t1,AOA1	
38236436	Cz01g05020	Cz01g05020.t1	Cz01g05020.t1	PF00270	PTHR24031,PTHR24031:SF0		3.6.4.13		GO:0005524,GO:0003676	AT2G42520.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre03.g200095.t1.1	g4367.t1,Cre19.g752000.t1.1	
38237131	Cz01g05030	Cz01g05030.t1	Cz01g05030.t1	PF00270,PF00271	PTHR24031,PTHR24031:SF0		3.6.4.13		GO:0005524,GO:0003676	AT3G58570.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre10.g427700.t1.2	g10564.t1,Cre10.g427700.t1.1,HEL47	
38236154	Cz01g05040	Cz01g05040.t1	Cz01g05040.t1	PF07714	PTHR23257,PTHR23257:SF394	KOG0198	2.7.11.25		GO:0006468,GO:0004672	AT3G46920.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	Cre16.g681802.t1.1	g16789.t1,Cre01.g068850.t1.1	
38236402	Cz01g05050	Cz01g05050.t1	Cz01g05050.t1				2.7.11.30						Cre17.g739250.t1.1	g17878.t1	
38236300	Cz01g05060	Cz01g05060.t1	Cz01g05060.t1										Cre09.g393650.t1.2	g9416.t1,Cre09.g393650.t1.1	
38236567	Cz01g05070	Cz01g05070.t1	Cz01g05070.t1	PF13716,PF03765	PTHR10174	KOG1470				AT1G22180.2		Sec14p-like phosphatidylinositol transfer family protein	Cre03.g210961.t1.1	g4467.t1,Cre19.g756300.t1.1,Cre19.g756300.t1.2	
38236169	Cz01g05080	Cz01g05080.t1	Cz01g05080.t1	PF01590					GO:0005515				Cre09.g393650.t1.2	g9416.t1,Cre09.g393650.t1.1	
38237266	Cz01g05090	Cz01g05090.t1	Cz01g05090.t1	PF07714	PTHR23257,PTHR23257:SF394	KOG2345	2.7.11.25		GO:0006468,GO:0004672	AT3G46920.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	Cre16.g681802.t1.1	g16789.t1,Cre01.g068850.t1.1	
38237078	Cz01g05100	Cz01g05100.t1	Cz01g05100.t1	PF13855	PTHR24365				GO:0005515	AT5G19680.1		Leucine-rich repeat (LRR) family protein	Cre03.g191800.t1.2	g3970.t1,Cre03.g191800.t1.1	
38236751	Cz01g05110	Cz01g05110.t1	Cz01g05110.t1												
38237108	Cz01g05120	Cz01g05120.t1	Cz01g05120.t1												
38236512	Cz01g05130	Cz01g05130.t1	Cz01g05130.t1												
38236553	Cz01g05140	Cz01g05140.t1	Cz01g05140.t1												
38236871	Cz01g05150	Cz01g05150.t1	Cz01g05150.t1												
38236149	Cz01g05160	Cz01g05160.t1	Cz01g05160.t1	PF01293	PTHR30031,PTHR30031:SF0		4.1.1.49	K01610	GO:0006094,GO:0005524,GO:0004612	AT5G65690.1	PCK2,PEPCK	phosphoenolpyruvate carboxykinase 2	Cre02.g141400.t1.2	g2662.t1,Cre02.g141400.t1.1,PCK1	Phosphoenolpyruvate carboxykinase
38236817	Cz01g05170	Cz01g05170.t1	Cz01g05170.t1												
38237104	Cz01g05180	Cz01g05180.t1	Cz01g05180.t1	PF09531				K14315		AT1G73240.1			Cre03.g197550.t1.2	g4092.t1,Cre03.g197550.t1.1	
38236796	Cz01g05190	Cz01g05190.t1	Cz01g05190.t1	PF01529	PTHR22883	KOG1313	2.3.1.225	K18932	GO:0008270	AT3G09320.1		DHHC-type zinc finger family protein	Cre03.g207502.t1.1	g4160.t1	
38236774	Cz01g05200	Cz01g05200.t1	Cz01g05200.t1	PF13519	PTHR36846								Cre03.g207400.t1.2	g4161.t1,Cre03.g207400.t1.1	
38236876	Cz01g05210	Cz01g05210.t1	Cz01g05210.t1												
38237082	Cz01g05220	Cz01g05220.t1	Cz01g05220.t1												
38236487	Cz01g05230	Cz01g05230.t1	Cz01g05230.t1		PTHR16128,PTHR16128:SF8					AT3G04650.1		FAD/NAD(P)-binding oxidoreductase family protein	Cre03.g207150.t1.1	g4166.t1	
38236428	Cz01g05240	Cz01g05240.t1	Cz01g05240.t1	PF13450	PTHR16128,PTHR16128:SF8					AT3G04650.1		FAD/NAD(P)-binding oxidoreductase family protein	Cre03.g207150.t1.1	g4166.t1	
38236360	Cz01g05250	Cz01g05250.t1	Cz01g05250.t1										Cre03.g207350.t2.1	g4162.t2	
38236344	Cz01g05260	Cz01g05260.t1	Cz01g05260.t1	PF04008	PTHR36155,PTHR36155:SF1			K09129							
38236903	Cz01g05270	Cz01g05270.t1	Cz01g05270.t1	PF11016	PTHR35551,PTHR35551:SF1					AT5G38660.1	APE1	acclimation of photosynthesis to  environment	Cre16.g665250.t1.2	g16056.t1,Cre16.g665250.t1.1	Thykaloid associated protein required for photosynthetic acclimation to variable light intensity
38236254	Cz01g05275	Cz01g05275.t1	Cz01g05275.t1	PF00796	PTHR35775,PTHR35775:SF2		1.97.1.12	K02696	GO:0015979,GO:0009522				Cre03.g165100.t1.2	g3384.t1,Cre03.g165100.t1.1	Photosystem I reaction centre, subunit VIII
38236972	Cz01g05280	Cz01g05280.t1	Cz01g05280.t1		PTHR21228,PTHR21228:SF20								Cre16.g680850.t1.1	g16490.t1	
38236884	Cz01g05290	Cz01g05290.t1	Cz01g05290.t1	PF00226	PTHR24078					AT3G08910.1		DNAJ heat shock family protein	Cre01.g003100.t2.1	g73.t2	
38236642	Cz01g05300	Cz01g05300.t1	Cz01g05300.t1										Cre17.g700200.t1.2	g16982.t1,Cre17.g700200.t1.1	
38236433	Cz01g05310	Cz01g05310.t1	Cz01g05310.t1												
38236186	Cz01g05320	Cz01g05320.t1	Cz01g05320.t1	PF14560,PF01302	PTHR15140	KOG3207			GO:0005515	AT1G71440.1	PFI,TFC E	tubulin folding cofactor E / Pfifferling (PFI)	Cre02.g095113.t1.1	g1886.t1,Cre11.g472900.t1.1	
38237123	Cz01g06010	Cz01g06010.t1	Cz01g06010.t1	PF05050									Cre09.g401256.t1.1	g9986.t1,Cre02.g138900.t1.1,Cre02.g138900.t1.2	
38236622	Cz01g06020	Cz01g06020.t1	Cz01g06020.t1	PF02493	PTHR23084					AT3G07960.1		Phosphatidylinositol-4-phosphate 5-kinase family protein	Cre07.g328350.t1.2	g7638.t1,Cre07.g328350.t1.1	Flagellar Associated Protein
38236483	Cz01g06030	Cz01g06030.t1	Cz01g06030.t1										Cre06.g278223.t1.1	g6365.t1,Cre13.g599450.t1.1	
38236837	Cz01g06040	Cz01g06040.t1	Cz01g06040.t1	PF13365	PTHR22939,PTHR22939:SF87	KOG1320	3.4.21.107			AT5G36950.1	DegP10	DegP protease 10	Cre01.g013300.t1.1	g326.t1	DegP-type protease
38236405	Cz01g06050	Cz01g06050.t1	Cz01g06050.t1	PF01326	PTHR22931,PTHR22931:SF1		2.7.9.4	K08244	GO:0016310,GO:0016301,GO:0005524	AT4G24450.1	ATGWD2,GWD3,PWD	phosphoglucan, water dikinase	Cre07.g319340.t1.1	g7386.t1	
38236565	Cz01g06060	Cz01g06060.t1	Cz01g06060.t1		PTHR22931,PTHR22931:SF1		2.7.9.4			AT4G24450.1	ATGWD2,GWD3,PWD	phosphoglucan, water dikinase	Cre07.g319300.t1.1	g7382.t1	Alpha-glucan water dikinase
38236980	Cz01g06070	Cz01g06070.t1	Cz01g06070.t1										Cre02.g142206.t1.1	g2758.t1,Cre15.g646100.t1.1	
38236432	Cz01g06080	Cz01g06080.t1	Cz01g06080.t1												
38236525	Cz01g06090	Cz01g06090.t1	Cz01g06090.t1												
38237385	Cz01g06100	Cz01g06100.t1	Cz01g06100.t1	PF00560					GO:0005515	AT1G69550.1		disease resistance protein (TIR-NBS-LRR class)			
38236780	Cz01g06110	Cz01g06110.t1	Cz01g06110.t1		PTHR23155					AT1G69550.1		disease resistance protein (TIR-NBS-LRR class)	Cre17.g741150.t1.1	g17926.t1	
38237358	Cz01g06120	Cz01g06120.t1	Cz01g06120.t1	PF05990											
38237268	Cz01g06130	Cz01g06130.t1	Cz01g06130.t1	PF00581	PTHR12231,PTHR12231:SF147								Cre03.g199750.t1.2	g4332.t1,Cre03.g199750.t1.1	
38237361	Cz01g06140	Cz01g06140.t1	Cz01g06140.t1												
38236718	Cz01g06150	Cz01g06150.t1	Cz01g06150.t1	PF00704	PTHR11177	KOG2091		K17525	GO:0005975,GO:0004553	AT4G01040.1		Glycosyl hydrolase superfamily protein	Cre03.g200650.t1.1	g4313.t1,CHI2	
38236323	Cz01g06160	Cz01g06160.t1	Cz01g06160.t1		PTHR34599,PTHR34599:SF1										
38236451	Cz01g06170	Cz01g06170.t1	Cz01g06170.t1	PF01764	PTHR21493,PTHR21493:SF153		3.1.1.3		GO:0006629	AT5G67050.1		alpha/beta-Hydrolases superfamily protein	Cre07.g348550.t1.1	g8109.t1,TGL13	
38236878	Cz01g06180	Cz01g06180.t1	Cz01g06180.t1	PF02469											
38236793	Cz01g06190	Cz01g06190.t1	Cz01g06190.t1												
38237192	Cz01g06200	Cz01g06200.t1	Cz01g06200.t1										Cre09.g399215.t1.1	g9913.t1,Cre02.g136350.t1.1	
38237208	Cz01g06210	Cz01g06210.t1	Cz01g06210.t1	PF04434					GO:0008270						
38237181	Cz01g06220	Cz01g06220.t1	Cz01g06220.t1	PF00571	PTHR13780,PTHR13780:SF49	KOG1764				AT1G80090.1		Cystathionine beta-synthase (CBS) family protein	Cre12.g528000.t1.2	g13004.t1,Cre12.g528000.t1.1	
38236164	Cz01g06230	Cz01g06230.t1	Cz01g06230.t1												
38236261	Cz01g06240	Cz01g06240.t1	Cz01g06240.t1												
38236669	Cz01g06250	Cz01g06250.t1	Cz01g06250.t1	PF13472	PTHR30383,PTHR30383:SF3								Cre03.g200400.t1.2	g4319.t1,Cre03.g200400.t1.1	
38237127	Cz01g06260	Cz01g06260.t1	Cz01g06260.t1	PF00004	PTHR23077,PTHR23077:SF9	KOG0733		K13339	GO:0005524	AT1G03000.1	PEX6	peroxin 6	Cre10.g446250.t1.1	g10979.t1	
38236454	Cz01g07010	Cz01g07010.t1	Cz01g07010.t1	PF08241	PTHR10108,PTHR10108:SF706		2.1.1.197		GO:0008168,GO:0008152	AT1G69523.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre03.g200350.t1.2	g4320.t1,Cre03.g200350.t1.1,SMM12	
38236904	Cz01g07020	Cz01g07020.t1	Cz01g07020.t1	PF13499,PF13328,PF04607	PTHR21262,PTHR21262:SF12				GO:0015969	AT3G17470.1	ATCRSH,CRSH	Ca2+-activated RelA/spot homolog	Cre03.g208721.t1.1	g4446.t1,Cre19.g755400.t1.1	
38236964	Cz01g07030	Cz01g07030.t1	Cz01g07030.t1	PF12937					GO:0005515						
38237330	Cz01g07040	Cz01g07040.t1	Cz01g07040.t1	PF00463	PTHR21631,PTHR21631:SF4	KOG1260	2.7.8.23		GO:0019752,GO:0004451	AT1G77060.1		Phosphoenolpyruvate carboxylase family protein	Cre03.g200250.t1.2	g4322.t1,Cre03.g200250.t1.1,ICL3	
38236505	Cz01g07050	Cz01g07050.t1	Cz01g07050.t1							AT4G12340.1		copper ion binding	Cre03.g213425.t1.1	g4489.t1,Cre19.g757300.t1.1,Cre19.g757300.t1.2,COX23	Cytochrome c oxidase assembly protein
38237256	Cz01g07060	Cz01g07060.t1	Cz01g07060.t1	PF00481	PTHR13832	KOG0698	3.1.3.16		GO:0003824,GO:0006470,GO:0004722	AT1G68410.1		Protein phosphatase 2C family protein	Cre10.g454450.t1.1	g11156.t2	
38236410	Cz01g07070	Cz01g07070.t1	Cz01g07070.t1	PF03479	PTHR31100					AT2G33620.3		AT hook motif DNA-binding family protein			
38237297	Cz01g07080	Cz01g07080.t1	Cz01g07080.t1	PF13193,PF00501	PTHR24096,PTHR24096:SF53	KOG1176		K00666	GO:0008152,GO:0003824	AT1G77240.1		AMP-dependent synthetase and ligase family protein	Cre03.g211745.t1.1	g4474.t1	
38236864	Cz01g07090	Cz01g07090.t1	Cz01g07090.t1										Cre03.g212865.t1.1	g4484.t1,Cre19.g757100.t1.1	
38236172	Cz01g07100	Cz01g07100.t1	Cz01g07100.t1		PTHR21588,PTHR21588:SF5								Cre08.g359300.t1.2	g8416.t1,Cre08.g359300.t1.1,PHO1	Alkaline phosphatase
38236511	Cz01g07110	Cz01g07110.t1	Cz01g07110.t1	PF07690	PTHR11662	KOG2533			GO:0055085,GO:0016021	AT2G29650.1	ANTR1,PHT4;1	phosphate transporter 4;1	Cre09.g400950.t1.2	g9248.t1,Cre09.g400950.t1.1,NCT2	
38237282	Cz01g07120	Cz01g07120.t1	Cz01g07120.t1										Cre17.g741300.t1.1	g17931.t1	
38236264	Cz01g07130	Cz01g07130.t1	Cz01g07130.t1												
38236175	Cz01g07140	Cz01g07140.t1	Cz01g07140.t1												
38236797	Cz01g07150	Cz01g07150.t1	Cz01g07150.t1		PTHR31472			K07466		AT1G23750.1		Nucleic acid-binding, OB-fold-like protein	Cre03.g208000.t1.1	g4148.t1	
38236689	Cz01g07160	Cz01g07160.t1	Cz01g07160.t1	PF07690	PTHR23500,PTHR23500:SF118	KOG0254			GO:0055085,GO:0016021	AT5G16150.3	GLT1,PGLCT	plastidic GLC translocator	Cre03.g206800.t1.1	g4175.t1,HXT1	Hexose transporter
38236240	Cz01g07170	Cz01g07170.t1	Cz01g07170.t1	PF03834	PTHR12749,PTHR12749:SF0			K10849		AT3G05210.1	ERCC1,UVR7	nucleotide repair protein, putative	Cre03.g196651.t1.1	g4073.t1,Cre03.g196650.t1.3,RAD10	
38237262	Cz01g07180	Cz01g07180.t1	Cz01g07180.t1	PF02984,PF00134	PTHR10177,PTHR10177:SF203	KOG0653,KOG0654		K06627	GO:0005634	AT5G25380.1	CYCA2;1	cyclin a2;1	Cre03.g207900.t1.1	g4151.t1	A-type cyclin
38236397	Cz01g07190	Cz01g07190.t1	Cz01g07190.t1												
38236806	Cz01g07200	Cz01g07200.t1	Cz01g07200.t1												
38237071	Cz01g07210	Cz01g07210.t1	Cz01g07210.t1	PF00628					GO:0005515	AT2G36720.1		Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain	Cre03.g208833.t1.1	g4447.t1,Cre19.g755450.t1.1	
38236538	Cz01g07220	Cz01g07220.t1	Cz01g07220.t1	PF00271	PTHR14025,PTHR14025:SF20		3.6.4.13	K10896,K14635		AT1G35530.2		DEAD/DEAH box RNA helicase family protein 	Cre03.g208833.t1.1	g4447.t1,Cre19.g755450.t1.1	
38236896	Cz01g07230	Cz01g07230.t1	Cz01g07230.t1	PF04851	PTHR14025,PTHR14025:SF20		3.6.4.13	K10896	GO:0016787,GO:0005524,GO:0003677	AT1G35530.2		DEAD/DEAH box RNA helicase family protein 	Cre03.g208833.t1.1	g4447.t1,Cre19.g755450.t1.1	
38236995	Cz01g07240	Cz01g07240.t1	Cz01g07240.t1	PF05327	PTHR12790	KOG2434		K15216		AT2G34750.1		RNA polymerase I specific transcription initiation factor RRN3 protein	Cre03.g207950.t1.2	g4149.t1,Cre03.g207950.t1.1	
38236317	Cz01g07250	Cz01g07250.t1	Cz01g07250.t1			KOG3263									
38237101	Cz01g08010	Cz01g08010.t1	Cz01g08010.t1	PF00627	PTHR12948,PTHR12948:SF3					AT2G12550.1		ubiquitin-associated (UBA)/TS-N domain-containing protein	Cre03.g205650.t1.2	g4199.t1,Cre03.g205650.t1.1	
38237145	Cz01g08020	Cz01g08020.t1	Cz01g08020.t1	PF00240	PTHR12948,PTHR12948:SF3				GO:0005515	AT2G12550.1		ubiquitin-associated (UBA)/TS-N domain-containing protein	Cre03.g205650.t1.2	g4199.t1,Cre03.g205650.t1.1	
38237230	Cz01g08030	Cz01g08030.t1	Cz01g08030.t1	PF02631	PTHR33602,PTHR33602:SF1				GO:0006282	AT3G13226.1		regulatory protein RecX family protein	Cre03.g204900.t1.1	g4215.t1	
38237054	Cz01g08040	Cz01g08040.t1	Cz01g08040.t1	PF00004	PTHR23076,PTHR23076:SF61			K03798	GO:0005524	AT1G06430.1	FTSH8	FTSH protease 8	Cre12.g485800.t1.2	g12281.t1,Cre12.g485800.t1.1,FHL1	FtsH-like membrane ATPase/metalloprotease
38236848	Cz01g08050	Cz01g08050.t1	Cz01g08050.t1		PTHR21404			K06236	GO:0008173,GO:0008171,GO:0001510	AT4G20910.2	CRM2,HEN1	double-stranded RNA binding protein-related / DsRBD protein-related	Cre03.g191200.t1.2	g3957.t1,Cre03.g191200.t1.1,RME3	
38236148	Cz01g08060	Cz01g08060.t1	Cz01g08060.t1							AT4G20910.2	CRM2,HEN1	double-stranded RNA binding protein-related / DsRBD protein-related	Cre03.g191200.t1.2	g3957.t1,Cre03.g191200.t1.1,RME3	
38236490	Cz01g08070	Cz01g08070.t1	Cz01g08070.t1	PF00035											
38237185	Cz01g08080	Cz01g08080.t1	Cz01g08080.t1	PF00225	PTHR24115	KOG0239	3.6.4.5		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT4G27180.1	ATK2,KATB	kinesin 2	Cre03.g200600.t1.1	g4315.t2,KIN14-4,KIN14A-1	
38236309	Cz01g08090	Cz01g08090.t1	Cz01g08090.t1												
38237121	Cz01g08100	Cz01g08100.t1	Cz01g08100.t1										Cre03.g195366.t1.2	g4047.t1,Cre03.g195366.t1.1	
38237139	Cz01g08110	Cz01g08110.t1	Cz01g08110.t1										Cre03.g195366.t1.2	g4047.t1,Cre03.g195366.t1.1	
38236545	Cz01g08120	Cz01g08120.t1	Cz01g08120.t1												
38236609	Cz01g08130	Cz01g08130.t1	Cz01g08130.t1	PF13668	PTHR31694					AT1G47980.1			Cre01.g033300.t1.2	g752.t2,Cre01.g033300.t1.1	
38236295	Cz01g08140	Cz01g08140.t1	Cz01g08140.t1	PF00154	PTHR22942,PTHR22942:SF1				GO:0009432,GO:0006281,GO:0005524,GO:0003697	AT1G79050.1		recA DNA recombination family protein	Cre07.g314650.t1.2	g7279.t1,Cre07.g314650.t1.1,EZY19,RECA	Chloroplast RecA recombination protein
38236653	Cz01g08150	Cz01g08150.t1	Cz01g08150.t1	PF08423	PTHR22942,PTHR22942:SF1		3.6.1.8		GO:0009432,GO:0006281,GO:0005524,GO:0003697	AT1G79050.2		recA DNA recombination family protein	Cre07.g314650.t1.2	g7279.t1,Cre07.g314650.t1.1,EZY19,RECA	Chloroplast RecA recombination protein
38237023	Cz01g08160	Cz01g08160.t1	Cz01g08160.t1	PF00849	PTHR11079,PTHR11079:SF74		5.4.99.26		GO:0009982,GO:0009451,GO:0003723,GO:0001522	AT3G19440.1		Pseudouridine synthase family protein	Cre10.g428400.t1.1	g10579.t1,PUS7	tRNA-pseudouridine synthase
38236152	Cz01g08170	Cz01g08170.t1	Cz01g08170.t1	PF08574											
38236378	Cz01g08180	Cz01g08180.t1	Cz01g08180.t1	PF02537	PTHR28259,PTHR28259:SF1				GO:0016021	AT2G41705.2		camphor resistance CrcB family protein	Cre08.g367700.t1.1	g8615.t1	
38236767	Cz01g08190	Cz01g08190.t1	Cz01g08190.t1	PF06026	PTHR11934,PTHR11934:SF8	KOG3075	5.3.1.6	K01807	GO:0009052,GO:0004751	AT5G44520.1		NagB/RpiA/CoA transferase-like superfamily protein	Cre07.g314600.t1.2	g7278.t1,Cre07.g314600.t1.1	Ribose-5 phosphate isomerase-related protein
38237263	Cz01g08200	Cz01g08200.t1	Cz01g08200.t1	PF01246	PTHR10792,PTHR10792:SF8	KOG1723		K02896	GO:0042254	AT2G44860.1		Ribosomal protein L24e family protein	Cre07.g325712.t1.1	g7526.t1,Cre26.g771950.t1.1,Cre26.g771950.t1.2	
38236180	Cz01g08210	Cz01g08210.t1	Cz01g08210.t1	PF01781	PTHR10965	KOG3499		K02923	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT3G59540.1		Ribosomal L38e protein family	Cre07.g325746.t1.1	g7561.t1,Cre26.g773500.t1.1,Cre26.g773500.t1.2,RPL38	Ribosomal protein L38, component of cytosolic 80S ribosome and 60S large subunit
38236631	Cz01g08220	Cz01g08220.t1	Cz01g08220.t1	PF13245,PF13087	PTHR10887		3.6.4.12	K10706		AT4G30100.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre03.g187950.t1.1	g3892.t1,SEE1	
38236132	Cz01g08230	Cz01g08230.t1	Cz01g08230.t1	PF10994	PTHR11532,PTHR11532:SF54	KOG2649	3.4.17.12	K07752		AT1G71696.1	SOL1	carboxypeptidase D, putative	Cre07.g335900.t1.2	g7819.t1,Cre07.g335900.t1.1,CPZ	
38236423	Cz01g08240	Cz01g08240.t1	Cz01g08240.t1	PF01813	PTHR11671,PTHR11671:SF1	KOG1647		K02149	GO:0042626	AT3G58730.1		vacuolar ATP synthase subunit D (VATD) / V-ATPase D subunit / vacuolar proton pump D subunit (VATPD)	Cre09.g405050.t1.2	g9152.t1,Cre09.g405050.t1.1,ATPVD2,ATPvD2	Vacuolar ATP synthase subunit D
38237146	Cz01g08250	Cz01g08250.t1	Cz01g08250.t1	PF00085	PTHR10438	KOG0907	1.6.5.4	K09560	GO:0045454,GO:0015035,GO:0006662	AT5G39950.1	ATH2,ATTRX2,ATTRXH2,TRX2,TRXH2	thioredoxin 2	Cre05.g248500.t1.2	g5162.t1,Cre05.g248500.t1.1	Mitochondrial thioredoxin o
38236585	Cz01g08260	Cz01g08260.t1	Cz01g08260.t1	PF03215	PTHR12172,PTHR12172:SF0	KOG1970			GO:0007049,GO:0006281,GO:0005634	AT5G66130.1	ATRAD17,RAD17	RADIATION SENSITIVE 17	Cre03.g196600.t1.1	g4072.t1	DNA damage checkpoint protein
38236737	Cz01g08270	Cz01g08270.t1	Cz01g08270.t1										Cre06.g310650.t1.2	g7189.t1,Cre06.g310650.t1.1	
38236455	Cz01g08280	Cz01g08280.t1	Cz01g08280.t1												
38236546	Cz01g08290	Cz01g08290.t1	Cz01g08290.t1	PF04832	PTHR11220					AT1G17100.1		SOUL heme-binding family protein	Cre10.g455100.t1.1	g11169.t1	
38236868	Cz01g08300	Cz01g08300.t1	Cz01g08300.t1												
38237147	Cz01g09010	Cz01g09010.t1	Cz01g09010.t1										Cre06.g310650.t1.2	g7189.t1,Cre06.g310650.t1.1	
38236342	Cz01g09020	Cz01g09020.t1	Cz01g09020.t1	PF10497,PF02373	PTHR12549,PTHR12549:SF15	KOG0978,KOG4593		K15601		AT3G07610.3	IBM1	Transcription factor jumonji (jmjC) domain-containing protein	Cre10.g446850.t1.1	g10992.t1	
38237223	Cz01g09030	Cz01g09030.t1	Cz01g09030.t1										Cre06.g310650.t1.2	g7189.t1,Cre06.g310650.t1.1	
38236967	Cz01g09040	Cz01g09040.t1	Cz01g09040.t1												
38236858	Cz01g09050	Cz01g09050.t1	Cz01g09050.t1	PF10557,PF00888	PTHR11932,PTHR11932:SF86	KOG2167		K03869	GO:0031625,GO:0006511	AT1G26830.1	ATCUL3,ATCUL3A,CUL3,CUL3A	cullin 3	Cre07.g324050.t1.2	g7485.t1,Cre07.g324050.t1.1,CUL1	Ubiquitin ligase SCF complex subunit Cullin
38236426	Cz01g09060	Cz01g09060.t1	Cz01g09060.t1										Cre07.g324350.t1.1	g7493.t1	
38236133	Cz01g09070	Cz01g09070.t1	Cz01g09070.t1										Cre07.g324350.t1.1	g7493.t1	
38236155	Cz01g09080	Cz01g09080.t1	Cz01g09080.t1							AT4G02070.1	ATMSH6,MSH6,MSH6-1	MUTS homolog 6	Cre03.g197700.t1.2	g4095.t1,Cre03.g197700.t1.1,HLM8	
38236917	Cz01g09090	Cz01g09090.t1	Cz01g09090.t1				2.1.1.43			AT1G15940.1		Tudor/PWWP/MBT superfamily protein	Cre03.g197700.t1.2	g4095.t1,Cre03.g197700.t1.1,HLM8	
38237080	Cz01g09100	Cz01g09100.t1	Cz01g09100.t1	PF14531	PTHR24349,PTHR24349:SF79	KOG0598,KOG0583	2.7.11.1			AT1G49580.1		Calcium-dependent protein kinase (CDPK) family protein	Cre08.g359900.t1.1	g8429.t1	
38236243	Cz01g09110	Cz01g09110.t1	Cz01g09110.t1	PF00999	PTHR31102				GO:0055085,GO:0016021,GO:0015299,GO:0006812				Cre12.g558353.t1.1	g13826.t1,Cre27.g776000.t1.1,Cre27.g776000.t1.2	
38236741	Cz01g09120	Cz01g09120.t1	Cz01g09120.t1	PF00909	PTHR11730,PTHR11730:SF60	KOG3796		K06580	GO:0016020,GO:0015696,GO:0008519,GO:0072488				Cre06.g284150.t1.1	g6607.t1	Rh protein
38236508	Cz01g09130	Cz01g09130.t1	Cz01g09130.t1										Cre07.g335700.t1.2	g7815.t1,Cre07.g335700.t1.1	
38236556	Cz01g09140	Cz01g09140.t1	Cz01g09140.t1	PF01702	PTHR21148,PTHR21148:SF26		2.4.2.29	K15407	GO:0008616,GO:0008479,GO:0006400				Cre10.g451000.t1.2	g11084.t1,Cre10.g451000.t1.1,TRR1	
